Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[developmental stage],Characteristics[disease],Characteristics[cell type],Characteristics[FACS marker],Characteristics[organism part],Characteristics[stimulus],Characteristics[inferred cell type],Characteristics[plate identity],Characteristics[run id],Characteristics[single cell well quality],Characteristics[post analysis well quality],Material Type,Protocol REF,Protocol REF_1,Protocol REF_2,Protocol REF_3,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Comment[ORIENTATION],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[single cell isolation],Comment[spike in],Protocol REF_4,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Comment[ENA_RUN],Factor Value[single cell identifier],Factor Value[cell type],Factor Value[FACS marker],Factor Value[organism part],Factor Value[stimulus],Factor Value[inferred cell type],cellID,cellType,cellPart,stimulus,nGene,nUMI,Plate.identity,Well,V1,SANGER.SAMPLE.ID,SAMPLE.DESCRIPTION,original_label,id_run,sample_common_name,study,num_processed,num_mapped,percent_mapped,perc_ERCC,perc_mt,n_genes,log10_reads,tissue,treat,tissue_treat,cell_type,dim1_remTot,dim2_remTot,cc_phase,dbscan_cl,rskc_cl,rskc_subcl,db_rskc_subcl,rf_DCs,ct_simp,n_genes_sub,rn,All.Events..Events,All.Events.CD1a_APC.633.660.20.A.Median,All.Events.CD1c_AF700.633.730.45.A.Median,All.Events.CD14_APCCy7.633.780.60.A.Median,All.Events.ECAD_fitc.488.530.30.A.Median,All.Events.CD11b_PerCP.488.670.30.A.Median,All.Events.BDCA4_PE.561.585.15.A.Median,All.Events.CD86_Dazzle.561.610.20.A.Median,All.Events.CD123_PECy7.561.780.60.A.Median,All.Events.CD11c_BV421.405.450.50.A.Median,All.Events.Aqua.405.525.50.A.Median,All.Events.CD3_BV650.405.660.20.A.Median,All.Events.HLADR_BV785.405.780.60.A.Median,CD1a_class,orig.ident,res.0.2,res.0.4,res.0.6,res.0.8,res.1,res.1.2,res.1.4,res.1.6,res.1.8,res.2,res.2.2,res.2.4,res.2.6,cl_coarse,ct_cluster_merg,cl_redone
24013_#309,ERS3961672,SAMEA6161661,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#309,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#309,sequencing assay,ERX3641308,ERR3649224,cell24013_309,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_309,monocyte,blood,none,12851,2621302.15101693,CF03YBY7,E9,24013_#309,4375STDY7084062,Single cell E9,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,4178912,2627719,62.88045788,0,0.053357045,7692,6.419578902,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),0.538111683,13.19915388,G1,cl5,cl5,cl5_subcl2_2,cl5_subcl3_3,DC1,cDC,7498,cell24013_309,1,160,217,7342,59,2393,192,1797,5087,377,126,10,4786,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#325,ERS3961690,SAMEA6161680,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#325,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#325,sequencing assay,ERX3641326,ERR3649242,cell24013_325,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_325,plasmacytoid dendritic cell,blood,none,12438,901728.788804772,CF03YBY7,F1,24013_#325,4375STDY7084078,Single cell F1,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,1518256,905867,59.66497086,0,0.081787058,7226,5.957064437,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),13.6126691,-8.805497969,S,cl2,cl1,cl1_subcl2_1,cl2_subcl2_2,DC6,pDC_CD123Hi,7067,cell24013_325,1,165,-145,436,302,-196,1518,226,42007,-27,202,-297,2526,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24013_#334,ERS3961700,SAMEA6161690,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,activated dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#334,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#334,sequencing assay,ERX3641336,ERR3649252,cell24013_334,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,activated dendritic cell,cell24013_334,activated dendritic cell,blood,none,12199,3283008.97730043,CF03YBY7,F10,24013_#334,4375STDY7084087,Single cell F10,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,4513151,3314971,73.45136469,0,0.060741781,6803,6.520479713,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),-3.355855337,4.824879202,G1,cl6,cl6,cl6_subcl2_1,cl6_subcl2_1,DC1,cDC,6590,cell24013_334,1,55,105,2357,209,347,301,2741,906,311,221,122,1585,CD1a_n,cell24013,0,0,0,0,3,3,3,3,2,2,5,5,7,3,3,3
24013_#335,ERS3961701,SAMEA6161691,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#335,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#335,sequencing assay,ERX3641337,ERR3649253,cell24013_335,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_335,monocyte,blood,none,10351,593486.437501916,CF03YBY7,F11,24013_#335,4375STDY7084088,Single cell F11,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,1042945,594348,56.98747297,0,0.007289927,5412,5.774040742,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),2.518716419,11.40788161,S,cl5,cl5,cl5_subcl2_2,cl5_subcl3_2,DC1,cDC,5318,cell24013_335,1,36,-18,4885,125,1720,69,1465,572,654,178,65,1931,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#336,ERS3961702,SAMEA6161692,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#336,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#336,sequencing assay,ERX3641338,ERR3649254,cell24013_336,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_336,monocyte,blood,none,16381,1933807.34119957,CF03YBY7,F12,24013_#336,4375STDY7084089,Single cell F12,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,2966451,1939209,65.37134778,5.16e-5,0.06816047,11240,6.28762438,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),8.805846495,13.58985582,G1,cl5,cl5,cl5_subcl2_1,cl5_subcl3_2,DC1,cDC,10854,cell24013_336,1,-29,-78,-219,96,-223,29,24,-316,298,165,-86,1271,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#326,ERS3961691,SAMEA6161681,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#326,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#326,sequencing assay,ERX3641327,ERR3649243,cell24013_326,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_326,plasmacytoid dendritic cell,blood,none,12334,1094261.14471122,CF03YBY7,F2,24013_#326,4375STDY7084079,Single cell F2,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,1875375,1098450,58.57228554,0,0.058476085,7007,6.040780284,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),14.11759174,-8.380358573,G2M,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,6827,cell24013_326,1,129,-21,428,232,-90,837,-7,21598,-62,164,-253,1347,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24013_#327,ERS3961692,SAMEA6161682,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#327,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#327,sequencing assay,ERX3641328,ERR3649244,cell24013_327,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_327,plasmacytoid dendritic cell,blood,none,13142,1200912.52032168,CF03YBY7,F3,24013_#327,4375STDY7084080,Single cell F3,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,2008014,1207126,60.11541752,1.65683e-4,0.077434538,7780,6.081751913,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),15.71459204,-8.866425613,S,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,7576,cell24013_327,1,133,-207,217,99,-265,846,-115,28555,-77,102,-257,2081,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24013_#328,ERS3961693,SAMEA6161683,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#328,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#328,sequencing assay,ERX3641329,ERR3649245,cell24013_328,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_328,plasmacytoid dendritic cell,blood,none,12491,1395444.88180118,CF03YBY7,F4,24013_#328,4375STDY7084081,Single cell F4,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,2103895,1399140,66.50236823,0,0.073980582,7141,6.145861142,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),13.14694695,-7.690323532,S,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,6961,cell24013_328,1,116,9,596,474,-255,690,1248,34587,-43,165,-293,3118,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24013_#329,ERS3961694,SAMEA6161684,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#329,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#329,sequencing assay,ERX3641330,ERR3649246,cell24013_329,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_329,plasmacytoid dendritic cell,blood,none,12525,2914281.46943965,CF03YBY7,F5,24013_#329,4375STDY7084082,Single cell F5,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,4408189,2939260,66.67726815,6.8e-5,0.013048757,7257,6.468237736,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),-4.517688179,3.917345427,G2M,cl6,cl1,cl1_subcl2_2,cl6_subcl2_1,DC1,pDC_CD123Hi,7066,cell24013_329,1,106,-78,370,527,118,2749,268,29249,10,183,-243,3749,CD1a_n,cell24013,0,0,0,0,0,2,0,0,3,5,5,5,7,0,0,0
24013_#330,ERS3961696,SAMEA6161686,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#330,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#330,sequencing assay,ERX3641332,ERR3649248,cell24013_330,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_330,plasmacytoid dendritic cell,blood,none,14188,2026180.14784717,CF03YBY7,F6,24013_#330,4375STDY7084083,Single cell F6,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,3039552,2029422,66.767142,0.00645504,0.044395798,8738,6.307344352,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),12.80398706,-9.478654164,S,cl2,cl1,cl1_subcl2_1,cl2_subcl2_2,DC6,pDC_CD123Hi,8494,cell24013_330,1,135,-43,171,64,-97,1299,106,21291,-41,128,-160,1374,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0
24013_#331,ERS3961697,SAMEA6161687,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,activated dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#331,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#331,sequencing assay,ERX3641333,ERR3649249,cell24013_331,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,activated dendritic cell,cell24013_331,activated dendritic cell,blood,none,12064,2697314.71514452,CF03YBY7,F7,24013_#331,4375STDY7084084,Single cell F7,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,3719840,2719997,73.12134393,0.030000032,0.215353573,6928,6.434438134,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),-3.144085186,4.171701696,G1,cl6,cl5,cl5_subcl2_2,cl6_subcl2_1,DC1,cDC,6740,cell24013_331,1,29,253,1935,317,980,27,1487,1646,344,346,39,1494,CD1a_n,cell24013,0,0,0,0,2,2,2,2,3,3,5,5,7,2,3,1
24013_#332,ERS3961698,SAMEA6161688,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#332,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#332,sequencing assay,ERX3641334,ERR3649250,cell24013_332,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_332,monocyte,blood,none,14197,1825928.3756276,CF03YBY7,F8,24013_#332,4375STDY7084085,Single cell F8,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,2656814,1829978,68.87866445,0,0.136248711,8915,6.262445889,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),8.956535613,11.6726656,G1,cl5,cl5,cl5_subcl2_1,cl5_subcl3_2,DC1,cDC,8694,cell24013_332,1,56,1873,340,75,-5,35,246,1273,255,118,-38,1316,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#333,ERS3961699,SAMEA6161689,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#333,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#333,sequencing assay,ERX3641335,ERR3649251,cell24013_333,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_333,monocyte,blood,none,14189,2826717.15011519,CF03YBY7,F9,24013_#333,4375STDY7084086,Single cell F9,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,4215686,2844352,67.47067974,0,0.101939678,8722,6.453983366,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),-0.811798664,6.617389429,G1,cl0,cl5,cl5_subcl2_2,cl0_subcl2_2,DC1,cDC,8480,cell24013_333,1,5,138,543,155,35,0,107,351,528,33,23,1572,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#349,ERS3961716,SAMEA6161706,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#349,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#349,sequencing assay,ERX3641352,ERR3649268,cell24013_349,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_349,plasmacytoid dendritic cell,blood,none,15758,1030647.43980478,CF03YBY7,G1,24013_#349,4375STDY7084102,Single cell G1,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,1883598,1034029,54.89648003,2.90127e-4,0.035434689,10501,6.014531457,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),14.17257233,-10.89705882,G2M,cl2,cl1,cl1_subcl2_1,cl2_subcl2_1,DC6,pDC_CD123Hi,10154,cell24013_349,1,108,-107,396,155,-90,1504,-35,28691,21,133,-242,1863,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24013_#358,ERS3961726,SAMEA6161716,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#358,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#358,sequencing assay,ERX3641362,ERR3649278,cell24013_358,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_358,monocyte,blood,none,13564,2527560.73061176,CF03YBY7,G10,24013_#358,4375STDY7084111,Single cell G10,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,3379421,2535236,75.01983328,0,0.027046779,8321,6.404018365,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),-0.337667246,7.870357321,G1,cl0,cl5,cl5_subcl2_2,cl0_subcl2_2,DC1,cDC,8134,cell24013_358,1,-118,530,8110,170,3232,102,1536,2052,401,253,-137,1181,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#360,ERS3961729,SAMEA6161719,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#360,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#360,sequencing assay,ERX3641365,ERR3649281,cell24013_360,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_360,monocyte,blood,none,16120,2208489.61599583,CF03YBY7,G12,24013_#360,4375STDY7084113,Single cell G12,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,3220903,2214723,68.76093443,0,0.086843738,10857,6.345319414,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),9.365606241,10.25264648,G2M,cl5,cl5,cl5_subcl2_1,cl5_subcl3_2,DC1,cDC,10513,cell24013_360,1,2,1498,95,97,47,20,95,1567,285,65,-58,2767,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#350,ERS3961718,SAMEA6161708,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#350,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#350,sequencing assay,ERX3641354,ERR3649270,cell24013_350,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_350,plasmacytoid dendritic cell,blood,none,14855,1410550.45532488,CF03YBY7,G2,24013_#350,4375STDY7084103,Single cell G2,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,2241297,1414657,63.11778403,0,0.065394056,9614,6.150651174,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),13.72015115,-10.27374112,S,cl2,cl1,cl1_subcl2_1,cl2_subcl2_1,DC6,pDC_CD123Hi,9301,cell24013_350,1,34,54,527,124,-36,1846,170,19809,-51,82,-151,2297,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24013_#351,ERS3961719,SAMEA6161709,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#351,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#351,sequencing assay,ERX3641355,ERR3649271,cell24013_351,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_351,plasmacytoid dendritic cell,blood,none,15477,1612494.7797670001,CF03YBY7,G3,24013_#351,4375STDY7084104,Single cell G3,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,2500158,1619419,64.77266637,0,0.066641457,10269,6.209359253,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),13.65908036,-10.9442281,G2M,cl2,cl1,cl1_subcl2_1,cl2_subcl2_1,DC6,pDC_CD123Hi,9927,cell24013_351,1,45,-66,265,176,-81,1368,28,23744,-30,218,-216,1053,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24013_#352,ERS3961720,SAMEA6161710,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#352,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#352,sequencing assay,ERX3641356,ERR3649272,cell24013_352,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_352,plasmacytoid dendritic cell,blood,none,15187,1670597.11836728,CF03YBY7,G4,24013_#352,4375STDY7084105,Single cell G4,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,2595434,1675703,64.56349882,0.008295026,0.017779845,9915,6.224161005,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),13.49410871,-11.58575584,S,cl2,cl1,cl1_subcl2_1,cl2_subcl2_1,DC6,pDC_CD123Hi,9586,cell24013_352,1,71,-12,7,324,-215,1096,473,21028,47,197,-117,3370,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
